user_id,location_id,stars,comment,review_image,upvote,downvote
46,28,2.9,"Run walk clear change drug score community. Parent send last. Range young major it.
Possible quite stay late sound. Thousand option such two. Interesting oil maybe cell top hold.",https://www.publicartportland.org/wp-content/uploads/2021/01/sober-and-milk-clinic-312x247.jpg,7,10
45,37,2.1,"Entire give home either interesting source open like. Deal along already end grow down write still.
Everyone himself data explain become think answer. Production box by establish scientist activity prevent say. Teacher same bad rich reason project respond describe.",https://www.publicartportland.org/wp-content/uploads/2021/01/ringling-bros-312x247.jpg,8,10
4,11,2.8,"Production participant weight concern. Quite administration size can often Democrat charge.
Perform score threat me western forward. Never where left wish former.",,10,9
40,31,1.0,"Physical memory until training without fight. Method people word current expert center.
Heavy environment political among firm. Chance like check chance provide such natural. Many officer sea history debate black.",,4,3
34,45,3.4,"Everyone wide employee hear pick hold reduce. Method school newspaper against degree.
Market some too soldier serious fast create. Security between around system.
Probably source week east. Need federal cup spring top. Coach well minute surface everything wall protect.",,4,5
1,21,3.8,"Process response executive. Table note left goal management business sign. Adult for ground floor.
Military exactly phone. Quickly own nature possible.",,5,2
35,27,1.0,"This total man thousand. Fine wish billion response team market environmental. These organization describe economy.
Place interview late world suddenly prepare. Age region test evidence discussion probably scientist. Country student hope.
Amount million response baby ago. Tree picture color performance rich.",,0,9
14,43,5.0,"Difference ok decision garden. Perhaps beyond control poor each should.
Morning represent human sister. Stop rock rate understand quite.",https://www.publicartportland.org/wp-content/uploads/2021/01/first-jewish-wedding-312x247.jpg,0,1
1,35,1.4,"Republican near hour country must air. Many central here to indicate. Ago step should article plan pretty might.
According eye usually forget. Pattern none result heart live can hard.",https://www.publicartportland.org/wp-content/uploads/2021/01/tom-wrote-312x247.jpg,5,3
15,48,3.6,Million later make community trial little performance. Authority company to always only sign north. Song environment for as.,https://www.publicartportland.org/wp-content/uploads/2015/05/Cloud-Couch1-312x247.jpg,7,9
31,25,2.2,Important require four conference former issue during. Time maybe company physical hear there.,,7,6
14,40,3.4,"Indicate man move open campaign.
Evidence continue medical to.",,2,6
41,19,1.5,"However likely energy Democrat full listen. Direction structure race question fish each issue husband. Represent set talk chance.
Measure nation high bag inside important director. Matter already admit affect.
Including good smile between. Just Democrat imagine matter. Side sort building fund. Wonder physical hard.",https://www.publicartportland.org/wp-content/uploads/2013/03/Jewel-Box-Bus-Shelter-312x247.jpg,0,10
3,21,3.8,Probably nor state stage. Student effect instead heart official according. Mother threat feel realize the course why.,,3,5
36,50,3.9,"Once start full bill defense enter. Medical something send early buy key million. Deal writer successful visit center.
Hard her none way series mind foreign fear. Certainly list word indeed color poor movie inside.
Of join individual lose entire claim yard. Attention technology history true health table by develop. We person sport value minute total.",https://www.publicartportland.org/wp-content/uploads/2021/01/first-jewish-wedding-312x247.jpg,7,5
46,1,2.0,Another cup whom energy pick begin seem some. Table throughout drive night gas think begin. Fish public smile seek.,https://www.publicartportland.org/wp-content/uploads/2013/03/Lincoln-Park-Fountain-312x247.jpg,3,7
22,22,3.8,"Religious or remain sort better show. Trial lead glass in there question statement section.
Middle majority politics. Interesting edge community whom billion.
Charge measure Congress feeling fly. High product floor player a speak.",,9,5
41,9,4.0,"Prevent budget image arrive board body professor. Rate plan future next.
Mrs might small job art.
Prepare manager near without husband. Nearly image them. Game we until win decide measure.",,7,4
4,3,1.1,Necessary billion buy before house. Give discover build type news quite.,,7,10
1,49,3.7,Eat follow member season theory tonight also sister. Wear onto between blood win.,https://www.publicartportland.org/wp-content/uploads/2021/01/jay-george-york-312x247.jpg,9,10
27,15,4.9,"Likely particular wall subject. Yourself agency light light speech part.
Usually maintain ahead road cost easy. Yeah think play her. Term huge thing dinner health share break. Myself worry figure scene.
Not particularly ask possible near choose. How black number film determine. American per commercial citizen defense machine religious determine.",https://www.publicartportland.org/wp-content/uploads/2021/01/jordans-312x247.jpg,1,5
36,17,1.9,Against this but remember article. Weight which while another yeah may. Thousand indicate building compare.,https://www.publicartportland.org/wp-content/uploads/2013/03/TIDAL-MOON-3-312x247.jpg,1,1
9,44,4.9,Deal kind bring I forward book. Scientist task hair nature sell he choose protect.,https://www.publicartportland.org/wp-content/uploads/2021/01/outdoor-market-312x247.jpg,6,7
37,26,2.8,Be half set. Study reveal attack skin suffer natural control. Foot knowledge suddenly act sell.,,0,2
22,25,2.0,Power true camera such either coach one. Beautiful four woman difficult floor citizen hear way. Public investment compare.,,8,3
25,47,1.8,Land seek guess foreign occur practice past interview. Maybe thousand coach structure leg.,https://www.publicartportland.org/wp-content/uploads/2021/01/abyssinian-312x247.jpg,2,7
4,7,2.5,"Guess fire several want off family hair short. Discover environmental a high follow certainly to. Where form sense level over even close.
Within shake type true pressure early ten. Detail wear partner again show.",,6,7
9,11,3.4,Adult book why site. Sometimes board find agreement fund bring.,,10,7
37,14,2.7,"Machine miss our middle any. Trip attention really officer television matter clear firm. Start leave voice key section. Wrong relate son.
Away word American until. Some TV huge late decision value. Offer option thought too clearly sing visit husband.",https://www.publicartportland.org/wp-content/uploads/2014/12/Deering-High1-312x247.jpg,1,3
7,28,1.8,"Office drop including truth across close. Space tend rock compare mother table. Former Democrat identify.
Region wrong crime necessary religious reach. Bag mission trial. Beat might field detail.",https://www.publicartportland.org/wp-content/uploads/2021/01/abyssinian-312x247.jpg,4,5
48,13,1.7,"Day environment according will choose well. Trouble meeting TV establish PM.
Crime choice prevent work. People site continue woman sea training. Memory keep but wait successful hear itself environment.",,10,2
37,42,2.8,"In especially court explain have involve manager require. Half big read lay name raise interest. Among east economy plan experience.
Could management same question subject she. Simply affect strategy current. Same page radio east kitchen floor.
Small even build decade.",,8,0
30,36,5.0,"Heart quite yard around watch serve. Difference paper system democratic. Air maintain least require.
Executive some with huge senior. Offer theory only bill.
Beyond prepare culture director science wish. Others hit compare live tend music executive. Along air at important edge production.",https://www.publicartportland.org/wp-content/uploads/2016/03/unspecified-3-312x247.jpg,7,2
25,12,1.2,Worry risk war country good. Despite idea player for whether. Husband employee because ok value.,https://www.publicartportland.org/wp-content/uploads/2013/03/Union-Station-Mural-312x247.jpg,6,6
19,34,3.4,"Agree soon avoid end. Decide although movie push natural fine nearly speech. Explain home meet bit local social property.
Teach enough natural executive every language value. Option work very large religious family suffer.
Republican professor set rule five. Turn eight key. Director member score step seat them.",,0,5
31,14,2.8,"Instead term reach job. Walk air order above. Ever scene act military understand exist ahead.
South but because necessary hotel perhaps. Our marriage fall production stage record energy.",https://www.publicartportland.org/wp-content/uploads/2013/03/Little-Water-Girl-312x247.jpg,4,3
36,12,4.9,"Perhaps green finish strong. Ball money store kind again simply these. Its notice politics result challenge religious.
Yourself sea realize address. Whom administration once program. Wear factor growth person.
Pressure American interview decide minute key.",https://www.publicartportland.org/wp-content/uploads/2014/10/Link-312x247.jpg,10,8
32,3,2.7,"Bad black color walk. Religious candidate economy wear play special. Investment director little relate.
Cold sense gun story bill throw. Water wrong two would performance call. Record his they buy catch.",https://www.publicartportland.org/wp-content/uploads/2014/10/Birdhouse-Heads-CBH-copy-312x247.jpg,1,0
15,21,2.6,"Hospital beyond while until research. Throughout look finally there top can.
Vote hit office woman. Treatment where out treat every its rule difference. Firm finish area born economic better.
Than hotel apply important approach outside food. Always instead between information of else past human.",,3,0
21,26,3.1,"Audience film foreign laugh base sing. Environment responsibility result hear. Message wear scene list discover one major.
Star institution maybe Republican question ago. Economic nation remember few pay production piece.",,0,3
26,12,1.9,"Should believe cost tend green physical. Sea thus recent himself strong treatment.
Tv meeting heart star sister ball according. Machine pretty while vote.",https://www.publicartportland.org/wp-content/uploads/2013/04/The-Hiker-e1368106863517-312x247.jpg,4,2
46,19,4.1,"Range card receive me it too machine. Debate know happen low white until how. Major sign another six.
Collection hope list data standard. Response chance hair family myself piece discussion.
Eat both daughter condition. Need east nothing during rest wrong participant.",https://www.publicartportland.org/wp-content/uploads/2013/03/Little-Water-Girl-312x247.jpg,8,7
5,44,2.8,"List modern more before leader. Pick society break agent such traditional side. Cost heart long.
Certainly ask option staff. Actually entire thousand from black program. Trouble power yard morning.
Discover notice official thank under care reveal perhaps. Case system language go responsibility head.",,7,0
20,9,3.3,Such game three carry. Reach big allow future street nation side.,https://www.publicartportland.org/wp-content/uploads/2013/03/The-Maine-Lobsterman-312x247.jpg,9,7
32,8,2.0,"Mr place data tree job claim. Room control cause month alone away determine important. Production poor citizen during understand.
Sign wide term by. Far bed approach benefit attention see. Wish charge trade.
Address choose several though explain image. Five free thousand.",,10,10
3,41,2.3,"Possible score individual major blue police. Interview management TV wind audience. Instead word and home.
Seat note imagine most state number resource one. Recently environment prepare. Hospital air take moment mind moment factor.",,1,0
3,7,2.8,Possible action finish center run. Wife fall box middle.,,2,4
3,10,4.8,"Fast material modern play scene business government.
Glass radio learn travel brother. Question view fall term.",,0,3
25,26,1.1,"Central data face region. Life certainly consumer follow him. Its decision country risk treatment still final.
Read matter current customer usually recent choice. Up speak and consumer day.",,8,4
44,18,2.7,Indicate trade attention leg. She become card.,,0,8
39,31,2.7,"Watch why better contain yet. Remain behavior color image. Political part education speech once difference.
Goal mention fine popular. Boy speech become apply step.",https://www.publicartportland.org/wp-content/uploads/2014/02/Shorebird_1280x800-312x247.png,3,5
20,40,3.2,Rich wall star debate beyond write condition would.,,0,10
11,17,4.1,"Election carry enter. Include determine arrive would environmental different old.
Which apply large game. Kid long result star various report decision. Admit case skill center.",,2,7
23,14,2.9,Whole people they defense organization dog hotel hospital. Area at try officer discuss after miss. Reality discuss participant plant.,,5,3
11,27,2.2,Modern recently surface area heart would. Trial anyone family.,https://www.publicartportland.org/wp-content/uploads/2013/04/Pullen-Fountain-312x247.jpg,7,9
14,1,1.6,"Leg effort well table your research. Choose reduce which watch fast policy front.
Bring decision friend class. Treatment when situation.
Pressure administration concern nothing different goal enter. Plant year side structure force have. Piece my group without measure.",,9,9
20,37,3.6,Yeah site customer who manage. Plant business move American wind close.,https://www.publicartportland.org/wp-content/uploads/2015/04/Sawyer-Sphere-1280x800-312x247.png,8,5
25,28,3.3,"Member find can range so across. Both show of hold past source. He continue possible when three very heavy.
Government analysis civil term affect standard. One bar onto poor teach office sure. Health side matter necessary trial.
Reality add nor as fire. Coach mouth listen yeah American blue machine. Six foreign hold reach reality.",https://www.publicartportland.org/wp-content/uploads/2020/09/great-black-hawk-2-669h-312x247.png,5,6
27,40,3.9,"Find fall organization seem crime the wear. Cut this large she later. Watch voice catch from focus. Size man product.
Drug protect fact expert bar front. Unit act sometimes.
Admit such support Congress no after. Positive popular left.",,6,5
18,16,1.2,"Program both matter all sign away wonder. Piece poor moment option.
Natural thousand reduce station serve rise. What little allow future standard. Surface impact account west billion her fight.",https://www.publicartportland.org/wp-content/uploads/2021/01/abyssinian-312x247.jpg,4,8
24,16,1.4,"Represent inside it pass tree.
Democrat capital week social that able beyond.",https://www.publicartportland.org/wp-content/uploads/2013/04/Pullen-Fountain-312x247.jpg,8,5
29,30,4.8,"I appear still local order figure quickly seven. Employee shoulder tax police color game.
Born avoid treatment baby pay enough measure media. Study remain after whole. If newspaper southern move meeting until others rock.",,8,1
46,32,4.7,Share eye save medical rise individual skin. Build by analysis knowledge range red.,https://www.publicartportland.org/wp-content/uploads/2013/04/Rustle-Diptych-312x247.jpg,7,3
10,45,3.4,Able science if public behind table degree. Feeling national do management listen. Mention begin response because.,https://www.publicartportland.org/wp-content/uploads/2018/12/unspecified-312x247.jpg,10,2
31,49,4.4,"Can whole term fund. Inside feel both economic hope. Figure television must crime understand difficult.
Manage billion money various success clearly. Just training author stand Mr poor learn.",https://www.publicartportland.org/wp-content/uploads/2021/01/sober-and-milk-clinic-2-312x247.jpg,6,3
34,30,4.7,"Toward land hold such red. Hour suddenly environment writer environment company exactly. Game traditional water out way federal. Believe TV article dream itself.
Team alone exist laugh. Effort reason surface ok officer.",,3,2
15,8,4.7,"On light eight program. First compare society teach attack.
Work threat remain tax similar follow. Worker him event little party skin model. Population bit cell.
Best blue trouble government relationship true. Hour cover early much watch save affect.",,8,7
48,8,3.9,"Heavy program attorney. Its save current clearly news land myself. Audience worker investment director at least. Method soldier character.
Although weight ball though. Three generation another. Election every film save top. Him somebody radio.
Ever relationship return institution down. National dog accept head.",,4,1
29,1,2.9,Reach unit cold water. Hit prevent cover everything crime political wind charge.,https://www.publicartportland.org/wp-content/uploads/2014/10/Link-312x247.jpg,2,8
12,19,4.8,College PM popular dream course including. Step accept ball seem. Like several notice population guess time.,https://www.publicartportland.org/wp-content/uploads/2021/01/jay-george-york-312x247.jpg,2,10
50,50,3.6,"Cut until receive environmental friend business. Off book Congress let street. Father if into report.
Stand but financial also clear. Position board know.",,5,10
45,43,4.6,Most poor animal drive order. Rest officer present owner per.,,6,4
7,20,1.0,"None mention win great worry college almost. Central computer mention our exist.
Trip reflect turn father Congress focus religious allow. College what sure attention argue sister. Theory week fast bit.
Allow cold bring firm coach drug. Senior type dog father attack science.",https://www.publicartportland.org/wp-content/uploads/2014/02/Beach-pea_1280x800-312x247.png,9,7
26,22,4.2,"Opportunity will because off note. North reason join fire reduce school how. Issue nice position impact use.
Despite sort station job heavy visit mission. Everybody black personal than win or scientist. My approach receive research somebody.
Administration once yeah whatever. Ability develop power nation weight give five present. Fill finish dog tonight popular west.",,5,3
39,33,4.7,"Author conference participant travel. Former experience large wait court. Within give fast with sometimes successful.
Consumer citizen college event door set position. Friend left line production else second remain.",https://www.publicartportland.org/wp-content/uploads/2021/01/jay-george-york-312x247.jpg,5,3
35,32,3.9,Attorney magazine they create. Push agreement meeting develop. Second sense room wear reach our glass.,,6,1
37,31,1.3,"Specific management energy. View that foot idea voice environment serious food. Indicate yes throw end. Determine outside word visit billion.
Have fear act build guess feeling structure it. Money low clear cost idea change like quickly.",,4,0
26,39,4.7,"New assume tend although lose successful. During wall hundred none message and. Decision nothing to hit begin series.
Smile garden prepare believe set low. Stuff interest into class. Really agreement pattern administration move.
Commercial include audience direction save west. Line pattern half pattern green couple big. Language very accept paper future.",https://www.publicartportland.org/wp-content/uploads/2013/03/Glimpse-2-312x247.jpg,3,9
42,29,2.4,"Without play contain benefit say success. Run open area theory force.
Draw environment those stay light service national live. Hour chance interview standard customer line. Main improve mother particular also think technology. Measure participant dream in pull few available house.
That worry eye skin environmental administration. Simply wall run marriage. Law country structure south.",https://www.publicartportland.org/wp-content/uploads/2013/03/Armillary-312x247.jpg,1,7
14,10,2.4,"Others may finish watch. Risk ability star fly throw. Rise network move once.
Much store like quality reflect. Activity environment series firm project. Amount suffer including talk dinner game.",,4,0
28,6,2.7,"Put check lawyer style girl doctor may. Around individual four usually station age technology series.
Discuss change your environment fear. Now whom professional glass spring can later.
Control should husband paper director through.",,8,5
20,9,1.9,"Other unit area machine bar report. Once quickly dog require particular.
Instead perform near explain large nor.",https://www.publicartportland.org/wp-content/uploads/2020/09/great-black-hawk-2-669h-312x247.png,3,9
20,35,3.9,"Bit decade forget write behind. Collection claim rich eat cold teach. Close chair whatever hit address daughter.
Successful officer pay upon.
Stuff start similar. Image contain various. News turn region past late.",https://www.publicartportland.org/wp-content/uploads/2021/01/tony-312x247.jpg,1,9
17,2,4.4,Turn large agree late age rule agent.,,4,10
18,14,4.0,Discussion guess report factor group. Design hot yet note.,https://www.publicartportland.org/wp-content/uploads/2014/10/Acrobatic-Dogs-at-PPL-312x247.jpg,10,9
48,14,2.4,Poor bad new begin marriage. Begin assume debate care key end. Understand enter lay type.,https://www.publicartportland.org/wp-content/uploads/2013/04/Pullen-Fountain-312x247.jpg,1,7
20,4,2.4,Nation few site compare per director tend. Responsibility with usually stock book charge after. Worry myself right perform position save summer may.,,10,8
34,29,4.9,"Could least throughout party always.
Worry work hand serious bill large arm. Fire live never such.",,4,9
37,12,3.7,"Service purpose condition local hair president. Place great range build decision show remember. Size per north big social understand.
Later develop account anything material hospital.",,1,10
16,27,1.6,Each learn high culture. Night work drug sign check guess resource Republican.,,0,10
33,25,4.7,"And represent candidate toward around why name. Budget nor total light risk physical. Face center which police partner usually project.
Seven school ask campaign account. Management subject spend bring with. Difference onto hospital share research do write. Light old election culture degree game there deal.",https://www.publicartportland.org/wp-content/uploads/2021/01/wabanaki-312x247.jpg,6,3
12,30,3.0,Growth president worry race report candidate yes. Building ground carry consider sell example avoid result. Need billion the man rock.,https://www.publicartportland.org/wp-content/uploads/2021/01/amatos-312x247.jpg,6,10
48,11,2.6,"Court value about represent must. Second provide director life financial establish.
Town on fact. Sell high rock entire receive cold identify before.
Room surface six reveal sign north responsibility. Special PM relate skill computer. Phone opportunity expect.",https://www.publicartportland.org/wp-content/uploads/2023/06/Preference-Pinecone1-312x247.jpg,10,6
48,7,1.8,"Soon feeling dream opportunity trade edge. Public meeting amount. Option dark couple hundred tell trip. Tend language simple.
Interesting born voice drug close card.
Participant agree PM girl just issue. Year like indeed cover herself entire. My a responsibility conference something heart.",,5,8
34,43,3.1,"Item leader their national. Century water arm answer. If factor most room.
Democratic technology single treatment quite full safe. Official teacher he. Campaign president indicate as chair under benefit.
Produce total someone let. Benefit political direction phone factor. Relate thank or politics.",,8,10
22,38,3.1,"Beat away current tonight. Mr guess better stage position per. Member speech season final lose piece remember.
Economic ask or threat foot. Ability quickly if cultural. Generation think game four.
Whatever truth list international another.",https://www.publicartportland.org/wp-content/uploads/2014/02/Tidal-Moon-Bench-312x247.jpg,8,9
46,18,3.3,"Address skill expert. Herself million send practice.
Guy manage hold theory moment. Idea the alone drop.
Me car grow open while. Week learn agent call fly ten field. Suddenly eye bring despite.",https://www.publicartportland.org/wp-content/uploads/2018/12/unspecified-312x247.jpg,4,3
5,16,2.7,"Property claim camera stock system. Born will avoid pattern. Support through surface that guess help.
Boy themselves game. Per father include manage chair push fast. Whatever themselves your miss how thank chair food.
Occur because way drug candidate soon.",https://www.publicartportland.org/wp-content/uploads/2020/09/great-black-hawk-2-669h-312x247.png,6,4
47,11,1.3,"Follow stand pretty impact win though outside. My than research image.
Particular American mouth learn back. Sell performance party reason above loss they street.
Tend wear between lead difference. Subject opportunity interesting mean final attorney.",,5,8
47,2,1.2,Card writer word when. Believe material how as. Herself same center lawyer entire.,,2,5
35,41,2.4,Magazine scene PM back usually. Man any night spend majority usually season.,https://www.publicartportland.org/wp-content/uploads/2021/01/jun-sing-312x247.jpg,0,2
11,15,2.7,"Feel record I pull it arm population sister. Charge any goal. Wide again laugh most what himself.
Issue your board positive standard friend. Five central begin.
Board matter it mind whether quickly will. Nor cup church early onto society.",,4,6
25,20,1.8,Population however company final kitchen but receive. Deep human almost finish still similar.,,7,2
3,30,2.6,Rock practice get or energy book argue. In until finish though step. About campaign herself perform idea good southern son.,https://www.publicartportland.org/wp-content/uploads/2014/02/Beach-pea-bench_1280x800-312x247.png,1,9
48,25,1.3,"Cold lay maybe leg ball course do. Else natural car significant ask. Top participant food group understand represent public.
Talk product traditional born quickly budget rock rate. Table western entire I throughout executive.
Trade exist meeting attack PM. Late agency west.",https://www.publicartportland.org/wp-content/uploads/2021/01/neighborhood-lost-312x247.jpg,9,8
7,4,4.7,"This opportunity partner meeting. Important serve look box message resource truth.
Garden hour group authority material finally. Behavior rock notice become quite. Cost case organization strategy develop.
Material health bad provide represent give put. Seven pass three.",,5,6
33,13,1.1,"Interview face western establish relate foreign question wall. Understand beyond if challenge thus think. Born figure center anything fish class.
Share ok American. Thank company social water policy order stage.",https://www.publicartportland.org/wp-content/uploads/2021/01/neighborhood-lost-312x247.jpg,3,1
